angle	VV	VH	HV	HH
27.5	-51.81741602329895	-81.99812368617171	-81.97491010817157	-51.39332224700412
27.6	-47.08678248193964	-83.37859300698177	-83.35219962088588	-46.80215418685891
27.7	-44.13329884663291	-85.26528824609588	-85.23385843781921	-43.90852108551733
27.8	-42.41225575646923	-87.86181984555782	-87.82178842900656	-42.20579708372662
27.9	-41.60401285984422	-91.63150317440525	-91.5741672985785	-41.39410626538865
28	-41.58148511706752	-97.88592970015409	-97.77853262104465	-41.3510223606017
28.1	-42.31898228456225	-120.3619987985944	-118.6864448895219	-42.0484886392586
28.2	-43.84544590666099	-100.3935527159191	-100.4749230572451	-43.50622339679826
28.3	-46.15618562305266	-95.22139070300106	-95.25747912843261	-45.70599427328945
28.4	-48.81533006535001	-92.54460079951686	-92.56277777961743	-48.21871817777645
28.5	-50.09509930750914	-91.021979866885	-91.03097929494479	-49.50596724924984
28.6	-49.12037220631334	-90.09558173198093	-90.09969206371019	-48.69042789763063
28.7	-47.61503885801926	-89.3819606986132	-89.38257423230814	-47.24535319876676
28.8	-46.2859076845013	-88.82132567691744	-88.81905572528444	-45.90520001826067
28.9	-44.90769246886337	-88.38684528391997	-88.38234622377777	-44.52226111324995
29	-43.33116601230616	-88.00795106441333	-88.00168118351658	-42.97884139672561
29.1	-41.76262887800863	-87.56487962941489	-87.55732410765184	-41.46048282407577
29.2	-40.50458374778722	-87.1080010154821	-87.10067839565205	-40.24573542474761
29.3	-39.76167651491188	-86.64838021681929	-86.64260145128743	-39.53189413079127
29.4	-39.65924443318187	-86.16010071494509	-86.15716332782154	-39.44545765880883
29.5	-40.32196383867248	-85.61199637820424	-85.61219829414328	-40.11142426379219
29.6	-41.96465268207262	-85.12274872527743	-85.12741263255073	-41.74146516247472
29.7	-45.08275905706745	-84.61442336207423	-84.62264005190546	-44.81864850455416
29.8	-51.11096072542323	-84.11936528134393	-84.12987087245007	-50.69470814027811
29.9	-55.69542199461044	-83.64990133122829	-83.66082874613369	-55.4706879233488
30	-47.64596100699015	-83.28180198423836	-83.29166855742136	-47.61262065426503
30.1	-43.48233620318871	-83.0690928414281	-83.0766389393044	-43.42323677701373
30.2	-41.2481742895455	-82.99945456449139	-83.0033212228945	-41.17443894944157
30.3	-40.09731723816445	-83.06238130460335	-83.06074200436333	-40.01601956741921
30.4	-39.66709533816846	-83.24683018933017	-83.23791767684699	-39.58199268956631
